EmployeeId,age,volturn,Gender,npjc,salary
2816.0,50.0,0.0,2.0,0.0,39373.55
2817.0,37.0,1.0,2.0,0.0,52947.0
2818.0,30.0,1.0,1.0,0.0,73284.77
2819.0,33.0,0.0,2.0,0.0,88853.2
2820.0,34.0,0.0,1.0,0.0,64116.01
2821.0,32.0,0.0,2.0,0.0,39500.65
2822.0,61.0,0.0,1.0,0.0,39213.25
2823.0,34.0,0.0,2.0,0.0,56364.0
2824.0,40.0,0.0,1.0,0.0,107323.2
2825.0,41.0,0.0,2.0,0.0,81232.51
2826.0,37.0,0.0,1.0,0.0,70440.0
2827.0,38.0,0.0,2.0,0.0,40098.81
2828.0,31.0,0.0,2.0,,43262.0
2829.0,31.0,1.0,2.0,0.0,43262.0
2830.0,34.0,0.0,2.0,0.0,40370.11
2831.0,35.0,0.0,1.0,0.0,68369.22
2832.0,41.0,0.0,2.0,0.0,20514.75
2833.0,52.0,0.0,2.0,0.0,43758.8
2834.0,46.0,0.0,1.0,0.0,32634.96
2835.0,29.0,0.0,1.0,0.0,56362.0
2836.0,38.0,1.0,2.0,0.0,58634.56
2837.0,38.0,0.0,2.0,0.0,72676.19
2838.0,40.0,1.0,1.0,0.0,117501.16
2839.0,46.0,0.0,2.0,0.0,35177.16
2840.0,38.0,0.0,1.0,1.0,98634.36
2841.0,33.0,0.0,1.0,0.0,42426.98
2842.0,38.0,0.0,2.0,,81532.0
2843.0,46.0,0.0,2.0,0.0,69488.79
2844.0,42.0,0.0,1.0,0.0,61762.0
2845.0,53.0,0.0,2.0,0.0,66402.09
2846.0,28.0,0.0,1.0,0.0,34883.03
2847.0,31.0,0.0,1.0,0.0,39362.93
2848.0,33.0,0.0,1.0,0.0,52117.5
2849.0,35.0,0.0,1.0,0.0,64983.0
2850.0,35.0,0.0,2.0,0.0,49069.12
2851.0,29.0,0.0,2.0,,34182.84
2852.0,27.0,0.0,1.0,0.0,35552.4
2853.0,36.0,0.0,1.0,0.0,99233.58
2854.0,37.0,0.0,2.0,0.0,70132.5
2855.0,38.0,0.0,2.0,0.0,38788.89
2856.0,32.0,0.0,1.0,0.0,41817.99
2857.0,40.0,0.0,2.0,0.0,39944.79
2858.0,33.0,0.0,2.0,0.0,37385.47
2859.0,28.0,0.0,1.0,0.0,42067.37
2860.0,31.0,0.0,1.0,0.0,43908.5
2861.0,31.0,1.0,2.0,,56362.0
2862.0,41.0,0.0,2.0,0.0,54234.89
2863.0,30.0,0.0,2.0,0.0,58302.0
2864.0,42.0,0.0,2.0,,49856.4
2865.0,29.0,0.0,1.0,0.0,45162.0
2866.0,38.0,0.0,2.0,0.0,38562.45
2867.0,29.0,0.0,1.0,0.0,42681.17
2868.0,40.0,0.0,1.0,0.0,40888.93
2869.0,37.0,0.0,1.0,0.0,47041.56
2870.0,38.0,0.0,1.0,0.0,38869.97
2871.0,28.0,0.0,2.0,0.0,72633.0
2872.0,24.0,0.0,1.0,0.0,36607.82
2873.0,30.0,0.0,2.0,0.0,56362.0
2874.0,44.0,0.0,2.0,0.0,58050.06
2875.0,33.0,0.0,1.0,0.0,51011.04
2876.0,37.0,0.0,2.0,1.0,62513.26
2877.0,40.0,1.0,2.0,0.0,55162.0
2878.0,36.0,0.0,2.0,0.0,54263.83
2879.0,47.0,0.0,2.0,,61846.5
2880.0,33.0,1.0,1.0,0.0,48019.25
2881.0,39.0,0.0,1.0,0.0,119808.0
2882.0,29.0,1.0,2.0,0.0,37206.8
2883.0,30.0,1.0,2.0,0.0,54222.0
2884.0,32.0,0.0,2.0,0.0,55171.69
2885.0,30.0,1.0,1.0,0.0,58424.4
2886.0,41.0,0.0,1.0,0.0,72162.13
2887.0,28.0,0.0,2.0,0.0,46401.14
2888.0,34.0,0.0,2.0,0.0,38551.95
2889.0,29.0,0.0,2.0,0.0,37290.0
2890.0,31.0,0.0,1.0,0.0,86191.11
2891.0,42.0,0.0,2.0,0.0,64750.03
2892.0,29.0,0.0,1.0,0.0,56362.0
2893.0,28.0,0.0,2.0,0.0,45666.08
2894.0,29.0,0.0,1.0,0.0,20358.0
2895.0,32.0,0.0,2.0,0.0,20358.0
2896.0,34.0,0.0,2.0,0.0,95409.6
2897.0,53.0,0.0,2.0,1.0,94257.0
2898.0,29.0,1.0,1.0,0.0,56639.5
2899.0,51.0,0.0,1.0,0.0,56979.76
2900.0,29.0,0.0,1.0,0.0,58050.06
2901.0,31.0,0.0,2.0,0.0,44423.25
2902.0,28.0,1.0,2.0,0.0,53222.4
2903.0,33.0,0.0,1.0,0.0,69751.0
2904.0,33.0,0.0,2.0,0.0,70542.0
2905.0,40.0,0.0,2.0,0.0,65768.4
2906.0,46.0,0.0,1.0,0.0,64982.66
2907.0,31.0,0.0,1.0,0.0,62567.64
2908.0,50.0,0.0,2.0,,100458.25
2909.0,43.0,0.0,2.0,0.0,111068.64
2910.0,28.0,0.0,2.0,0.0,44134.5
2911.0,32.0,0.0,1.0,0.0,44302.18
2912.0,40.0,0.0,2.0,0.0,79135.6
2913.0,27.0,0.0,2.0,0.0,32642.0
2914.0,41.0,0.0,2.0,0.0,31438.85
2915.0,28.0,0.0,1.0,0.0,44555.0
2916.0,40.0,0.0,1.0,0.0,46085.46
2917.0,40.0,0.0,1.0,0.0,100162.0
2918.0,39.0,0.0,2.0,0.0,84210.0
2919.0,30.0,0.0,2.0,0.0,56162.0
2920.0,40.0,0.0,1.0,0.0,49854.0
2921.0,36.0,1.0,2.0,0.0,46261.85
2922.0,26.0,1.0,1.0,0.0,40562.0
2923.0,47.0,0.0,1.0,0.0,102894.49
2924.0,33.0,1.0,2.0,,61096.8
2925.0,36.0,0.0,2.0,0.0,48929.53
2926.0,30.0,0.0,2.0,0.0,51139.26
2927.0,33.0,1.0,2.0,0.0,69606.7
2928.0,62.0,1.0,2.0,0.0,37307.92
2929.0,28.0,0.0,2.0,0.0,42030.38
2930.0,29.0,0.0,1.0,0.0,33657.0
2931.0,27.0,0.0,2.0,0.0,42349.97
2932.0,28.0,0.0,2.0,0.0,44124.0
2933.0,45.0,0.0,1.0,0.0,80394.88
2934.0,32.0,0.0,1.0,0.0,39368.25
2935.0,31.0,0.0,1.0,0.0,44967.0
2936.0,31.0,0.0,2.0,0.0,56362.0
2937.0,26.0,0.0,2.0,0.0,30162.0
2938.0,33.0,0.0,1.0,0.0,38989.86
2939.0,33.0,1.0,1.0,0.0,38017.74
2940.0,28.0,1.0,1.0,0.0,38479.5
2941.0,27.0,1.0,1.0,0.0,45487.5
2942.0,44.0,0.0,2.0,0.0,68643.81
2943.0,30.0,0.0,2.0,0.0,35613.0
2944.0,35.0,0.0,2.0,0.0,35189.65
2945.0,38.0,0.0,1.0,0.0,57945.0
2946.0,30.0,0.0,1.0,0.0,51162.0
2947.0,34.0,0.0,1.0,0.0,40485.01
2948.0,33.0,0.0,2.0,0.0,50551.43
2949.0,39.0,0.0,2.0,0.0,60858.0
2950.0,26.0,0.0,2.0,0.0,60331.53
2951.0,42.0,0.0,1.0,0.0,71793.54
2952.0,30.0,0.0,2.0,0.0,41176.91
2953.0,39.0,0.0,1.0,0.0,39469.88
2954.0,36.0,1.0,1.0,,48050.82
2955.0,34.0,0.0,2.0,,93770.46
2956.0,28.0,0.0,2.0,0.0,61641.0
2957.0,33.0,1.0,2.0,0.0,70184.75
2958.0,36.0,0.0,1.0,0.0,38968.87
2959.0,40.0,0.0,2.0,0.0,39161.23
2960.0,33.0,0.0,1.0,0.0,38490.48
2961.0,36.0,0.0,2.0,0.0,33565.5
2962.0,51.0,0.0,2.0,0.0,36912.0
2963.0,29.0,0.0,1.0,0.0,44717.97
2964.0,28.0,0.0,1.0,0.0,56162.0
2965.0,36.0,0.0,2.0,0.0,70512.0
2966.0,52.0,0.0,1.0,0.0,55303.2
2967.0,44.0,0.0,2.0,0.0,81938.52
2968.0,31.0,0.0,2.0,0.0,64346.45
2969.0,34.0,1.0,2.0,0.0,89463.0
2970.0,33.0,0.0,1.0,0.0,39566.71
2971.0,39.0,0.0,2.0,0.0,37704.09
2972.0,35.0,0.0,2.0,0.0,37348.52
2973.0,35.0,1.0,1.0,0.0,34618.5
2974.0,29.0,0.0,1.0,0.0,50162.0
2975.0,29.0,0.0,2.0,0.0,43693.0
2976.0,45.0,0.0,2.0,,34382.0
2977.0,32.0,0.0,2.0,0.0,46324.55
2978.0,36.0,0.0,2.0,0.0,46475.93
2979.0,29.0,0.0,2.0,0.0,34672.0
2980.0,37.0,0.0,1.0,0.0,42430.8
2981.0,39.0,0.0,2.0,0.0,23162.0
2982.0,37.0,0.0,2.0,0.0,38468.1
2983.0,32.0,1.0,1.0,0.0,39890.0
2984.0,32.0,0.0,2.0,0.0,32722.0
2985.0,32.0,0.0,2.0,0.0,62562.0
2986.0,27.0,0.0,1.0,0.0,43212.0
2987.0,27.0,1.0,1.0,0.0,20362.0
2988.0,37.0,0.0,2.0,0.0,67647.52
2989.0,36.0,0.0,1.0,0.0,49428.0
2990.0,53.0,0.0,1.0,0.0,47475.75
2991.0,57.0,0.0,2.0,0.0,93765.72
2992.0,28.0,0.0,2.0,,39302.0
2993.0,41.0,0.0,2.0,0.0,83362.0
2994.0,41.0,0.0,1.0,0.0,45770.42
2995.0,48.0,0.0,2.0,0.0,71859.6
2996.0,30.0,0.0,2.0,0.0,39557.2
2997.0,54.0,0.0,2.0,0.0,73762.0
2998.0,34.0,0.0,2.0,0.0,69267.87
2999.0,37.0,0.0,1.0,0.0,77309.0
3000.0,36.0,0.0,2.0,0.0,71089.65
3001.0,46.0,0.0,2.0,0.0,55835.61
3002.0,47.0,0.0,1.0,0.0,40082.45
3003.0,59.0,0.0,2.0,0.0,40158.55
3004.0,26.0,0.0,2.0,,20162.0
3005.0,37.0,0.0,2.0,0.0,41474.01
3006.0,34.0,0.0,2.0,0.0,49627.71
3007.0,47.0,0.0,1.0,0.0,42403.79
3008.0,47.0,0.0,2.0,0.0,47239.45
3009.0,38.0,1.0,2.0,0.0,58828.44
3010.0,32.0,0.0,1.0,0.0,75832.25
3011.0,42.0,0.0,1.0,0.0,97380.54
3012.0,64.0,0.0,2.0,0.0,46474.6
3013.0,32.0,1.0,1.0,0.0,43908.5
3014.0,38.0,0.0,2.0,,44162.0
3015.0,35.0,0.0,1.0,0.0,65064.6
3016.0,33.0,0.0,2.0,0.0,36912.0
3017.0,32.0,0.0,2.0,1.0,39810.05
3018.0,39.0,0.0,1.0,1.0,50805.42
3019.0,26.0,0.0,2.0,0.0,56362.0
3020.0,34.0,0.0,1.0,0.0,38157.31
3021.0,38.0,0.0,2.0,0.0,91662.0
3022.0,29.0,0.0,2.0,0.0,43262.0
3023.0,32.0,0.0,2.0,0.0,18252.0
3024.0,52.0,0.0,1.0,0.0,45603.55
3025.0,31.0,0.0,1.0,0.0,43262.0
3026.0,28.0,0.0,2.0,0.0,43693.0
3027.0,31.0,1.0,1.0,0.0,86095.61
3028.0,32.0,0.0,2.0,0.0,43662.0
3029.0,33.0,0.0,2.0,,22162.0
3030.0,28.0,0.0,1.0,0.0,39131.07
3031.0,36.0,0.0,1.0,0.0,56362.0
3032.0,28.0,0.0,1.0,0.0,45417.0
3033.0,27.0,0.0,1.0,0.0,45452.75
3034.0,33.0,1.0,1.0,0.0,64968.6
3035.0,44.0,0.0,2.0,0.0,69553.39
3036.0,31.0,0.0,1.0,0.0,57270.62
3037.0,29.0,0.0,2.0,0.0,39647.18
3038.0,28.0,0.0,1.0,0.0,44563.62
3039.0,37.0,0.0,1.0,0.0,23620.5
3040.0,40.0,0.0,1.0,1.0,97837.2
3041.0,29.0,0.0,1.0,,32529.8
3042.0,29.0,0.0,2.0,0.0,38687.71
3043.0,46.0,0.0,2.0,0.0,79791.5
3044.0,47.0,0.0,1.0,0.0,80344.75
3045.0,30.0,0.0,1.0,0.0,34672.0
3046.0,34.0,1.0,2.0,0.0,88412.4
3047.0,28.0,0.0,2.0,0.0,44022.0
3048.0,35.0,0.0,1.0,0.0,69062.0
3049.0,41.0,1.0,2.0,1.0,95202.54
3050.0,29.0,0.0,1.0,0.0,45003.24
3051.0,36.0,0.0,1.0,0.0,40266.01
3052.0,43.0,0.0,2.0,0.0,93548.3
3053.0,31.0,0.0,2.0,0.0,70205.85
3054.0,61.0,0.0,1.0,0.0,38028.81
3055.0,31.0,1.0,1.0,0.0,38718.0
3056.0,42.0,0.0,2.0,1.0,95764.94
3057.0,37.0,0.0,2.0,0.0,48937.58
3058.0,33.0,0.0,2.0,0.0,56362.0
3059.0,33.0,0.0,2.0,0.0,45003.24
3060.0,30.0,0.0,2.0,0.0,56362.0
3061.0,46.0,0.0,2.0,0.0,93807.18
3062.0,39.0,0.0,2.0,0.0,135153.43
3063.0,36.0,0.0,2.0,0.0,79906.2
3064.0,31.0,0.0,1.0,0.0,56362.0
3065.0,28.0,1.0,1.0,0.0,40484.03
3066.0,50.0,0.0,2.0,0.0,65726.35
3067.0,39.0,1.0,2.0,1.0,71062.37
3068.0,31.0,0.0,2.0,0.0,40286.37
3069.0,29.0,0.0,2.0,0.0,40286.37
3070.0,25.0,1.0,1.0,0.0,36362.0
3071.0,39.0,0.0,1.0,0.0,51141.6
3072.0,30.0,0.0,1.0,0.0,44022.0
3073.0,27.0,1.0,1.0,0.0,39890.0
3074.0,38.0,1.0,2.0,0.0,73602.0
3075.0,49.0,0.0,2.0,0.0,101984.91
3076.0,50.0,1.0,1.0,1.0,20362.0
3077.0,49.0,0.0,1.0,0.0,63570.87
3078.0,38.0,0.0,2.0,0.0,70295.45
3079.0,31.0,0.0,1.0,0.0,46777.12
3080.0,26.0,0.0,1.0,0.0,44124.0
3081.0,32.0,0.0,1.0,0.0,57486.0
3082.0,31.0,1.0,2.0,0.0,75181.73
3083.0,38.0,0.0,2.0,0.0,40683.64
3084.0,32.0,1.0,1.0,0.0,63501.96
3085.0,40.0,0.0,1.0,0.0,57662.0
3086.0,28.0,1.0,1.0,0.0,40713.37
3087.0,32.0,0.0,2.0,0.0,56362.0
3088.0,28.0,0.0,2.0,0.0,41527.61
3089.0,39.0,0.0,1.0,0.0,38687.7
3090.0,32.0,0.0,1.0,0.0,33657.0
3091.0,31.0,0.0,1.0,0.0,33721.5
3092.0,28.0,1.0,1.0,0.0,35662.0
3093.0,29.0,0.0,2.0,,33840.3
3094.0,31.0,0.0,2.0,0.0,29007.6
3095.0,46.0,0.0,2.0,0.0,92168.73
3096.0,38.0,0.0,1.0,0.0,72677.99
3097.0,43.0,0.0,1.0,1.0,59804.01
3098.0,37.0,0.0,2.0,0.0,51162.0
3099.0,32.0,0.0,2.0,0.0,44278.8
3100.0,43.0,0.0,2.0,0.0,48977.57
3101.0,45.0,0.0,2.0,0.0,40381.78
3102.0,33.0,0.0,2.0,0.0,66060.9
3103.0,33.0,0.0,1.0,0.0,39182.8
3104.0,37.0,0.0,2.0,0.0,38732.0
3105.0,35.0,0.0,2.0,0.0,38419.0
3106.0,37.0,0.0,2.0,1.0,74622.0
3107.0,49.0,0.0,1.0,0.0,55095.44
3108.0,35.0,0.0,1.0,0.0,37099.82
3109.0,42.0,0.0,2.0,0.0,55905.92
3110.0,36.0,0.0,1.0,0.0,67548.71
3111.0,28.0,0.0,1.0,0.0,38653.1
3112.0,44.0,0.0,2.0,0.0,41034.0
3113.0,37.0,0.0,2.0,0.0,46124.27
3114.0,42.0,0.0,2.0,0.0,84108.0
3115.0,38.0,0.0,2.0,0.0,40883.26
3116.0,32.0,1.0,1.0,0.0,67469.76
3117.0,41.0,0.0,2.0,0.0,68464.26
3118.0,28.0,0.0,2.0,0.0,42089.04
3119.0,29.0,0.0,1.0,0.0,56362.0
3120.0,32.0,0.0,1.0,0.0,46162.0
3121.0,33.0,0.0,2.0,1.0,57767.0
3122.0,28.0,0.0,2.0,0.0,56362.0
3123.0,44.0,0.0,2.0,0.0,104085.39
3124.0,36.0,0.0,1.0,0.0,38223.98
3125.0,33.0,0.0,2.0,0.0,41238.0
3126.0,31.0,0.0,1.0,0.0,56362.0
3127.0,28.0,0.0,2.0,0.0,56364.0
3128.0,29.0,0.0,1.0,0.0,43693.0
3129.0,32.0,0.0,2.0,0.0,45107.0
3130.0,33.0,0.0,2.0,0.0,44314.5
3131.0,32.0,0.0,2.0,0.0,63811.87
3132.0,39.0,0.0,2.0,0.0,45139.7
3133.0,33.0,0.0,2.0,0.0,57957.62
3134.0,45.0,0.0,1.0,0.0,52702.2
3135.0,29.0,0.0,1.0,0.0,38537.43
3136.0,38.0,0.0,1.0,0.0,116850.0
3137.0,45.0,0.0,2.0,0.0,53222.4
3138.0,40.0,1.0,2.0,0.0,83339.5
3139.0,42.0,0.0,2.0,,29242.23
3140.0,35.0,0.0,1.0,,67662.0
3141.0,36.0,0.0,2.0,0.0,55623.44
3142.0,34.0,0.0,2.0,0.0,56362.0
3143.0,33.0,1.0,1.0,0.0,73170.0
3144.0,34.0,0.0,2.0,0.0,56362.0
3145.0,33.0,0.0,2.0,0.0,88242.0
3146.0,40.0,0.0,2.0,0.0,108337.0
3147.0,36.0,0.0,2.0,0.0,115522.0
3148.0,29.0,0.0,2.0,0.0,38222.98
3149.0,34.0,0.0,1.0,0.0,84822.0
3150.0,46.0,0.0,2.0,0.0,92484.88
3151.0,25.0,1.0,1.0,0.0,36705.0
3152.0,39.0,0.0,1.0,0.0,34375.97
3153.0,43.0,1.0,1.0,,66462.0
3154.0,27.0,0.0,2.0,0.0,38031.0
3155.0,32.0,0.0,2.0,0.0,45003.24
3156.0,38.0,1.0,1.0,0.0,60190.48
3157.0,29.0,0.0,1.0,0.0,65707.2
3158.0,36.0,0.0,1.0,0.0,53921.06
3159.0,30.0,0.0,2.0,0.0,35189.65
3160.0,31.0,0.0,2.0,0.0,65953.24
3161.0,29.0,0.0,1.0,0.0,38162.0
3162.0,28.0,1.0,2.0,0.0,48020.4
3163.0,31.0,0.0,2.0,0.0,56362.0
3164.0,34.0,0.0,2.0,0.0,85474.8
3165.0,41.0,0.0,2.0,0.0,18891.04
3166.0,46.0,0.0,1.0,0.0,39320.43
3167.0,29.0,1.0,2.0,0.0,39399.87
3168.0,37.0,0.0,2.0,0.0,60505.2
3169.0,30.0,0.0,1.0,,60948.9
3170.0,36.0,0.0,2.0,0.0,56362.0
3171.0,40.0,0.0,1.0,0.0,61162.34
3172.0,38.0,0.0,2.0,0.0,44795.16
3173.0,38.0,1.0,2.0,0.0,25412.0
3174.0,32.0,0.0,2.0,0.0,43693.0
3175.0,32.0,0.0,1.0,0.0,40286.37
3176.0,35.0,0.0,2.0,0.0,35554.04
3177.0,59.0,0.0,1.0,0.0,31377.06
3178.0,32.0,0.0,2.0,0.0,37320.6
3179.0,42.0,1.0,1.0,0.0,62448.3
3180.0,35.0,0.0,2.0,0.0,74404.3
3181.0,26.0,0.0,1.0,0.0,43662.0
3182.0,29.0,0.0,2.0,0.0,38082.05
3183.0,32.0,0.0,1.0,0.0,44602.35
3184.0,39.0,0.0,1.0,0.0,51662.0
3185.0,40.0,0.0,1.0,0.0,55032.9
3186.0,26.0,0.0,1.0,0.0,41478.18
3187.0,28.0,0.0,1.0,0.0,39837.56
3188.0,32.0,0.0,2.0,0.0,37209.75
3189.0,35.0,0.0,2.0,0.0,37831.26
3190.0,42.0,0.0,1.0,0.0,41751.99
3191.0,47.0,0.0,2.0,0.0,44967.0
3192.0,29.0,1.0,2.0,0.0,44124.0
3193.0,42.0,0.0,2.0,0.0,105721.55
3194.0,31.0,1.0,1.0,0.0,43124.4
3195.0,30.0,0.0,1.0,0.0,115162.0
3196.0,30.0,0.0,2.0,1.0,57488.04
3197.0,32.0,0.0,2.0,0.0,20562.0
3198.0,40.0,0.0,1.0,1.0,81344.41
3199.0,42.0,0.0,1.0,0.0,54525.96
3200.0,37.0,0.0,2.0,0.0,66937.4
3201.0,34.0,0.0,2.0,0.0,48834.0
3202.0,31.0,0.0,2.0,,40272.31
3203.0,38.0,0.0,2.0,0.0,91925.28
3204.0,26.0,0.0,1.0,0.0,33293.23
3205.0,31.0,1.0,1.0,0.0,66462.0
3206.0,27.0,0.0,2.0,0.0,44124.0
3207.0,55.0,0.0,2.0,0.0,90177.41
3208.0,31.0,0.0,1.0,0.0,43693.0
3209.0,36.0,0.0,1.0,0.0,37902.0
3210.0,38.0,1.0,2.0,,94092.0
3211.0,25.0,1.0,2.0,0.0,25162.0
3212.0,27.0,0.0,2.0,1.0,47898.0
3213.0,28.0,0.0,2.0,0.0,37376.85
3214.0,40.0,0.0,2.0,0.0,85162.0
3215.0,40.0,0.0,2.0,0.0,60505.79
3216.0,47.0,0.0,2.0,0.0,31686.12
3217.0,33.0,0.0,1.0,0.0,43662.0
3218.0,33.0,0.0,2.0,0.0,44339.5
3219.0,38.0,0.0,2.0,0.0,80742.0
3220.0,34.0,0.0,1.0,1.0,104682.0
3221.0,56.0,1.0,2.0,,31374.0
3222.0,47.0,1.0,2.0,0.0,20358.0
3223.0,34.0,1.0,1.0,0.0,80487.0
3224.0,28.0,1.0,2.0,0.0,72162.0
3225.0,32.0,0.0,1.0,0.0,44503.86
3226.0,31.0,1.0,2.0,0.0,66822.0
3227.0,30.0,0.0,1.0,0.0,49562.0
3228.0,51.0,0.0,1.0,0.0,37494.0
3229.0,52.0,0.0,2.0,0.0,104286.9
3230.0,35.0,0.0,1.0,0.0,46253.01
3231.0,34.0,1.0,2.0,0.0,64721.88
3232.0,27.0,0.0,1.0,0.0,20562.0
3233.0,42.0,0.0,2.0,0.0,36077.69
3234.0,29.0,0.0,1.0,0.0,58610.0
3235.0,51.0,0.0,2.0,0.0,61362.0
3236.0,33.0,0.0,1.0,0.0,48593.25
3237.0,41.0,0.0,2.0,0.0,79162.0
3238.0,40.0,1.0,2.0,0.0,74902.0
3239.0,32.0,0.0,2.0,0.0,46316.91
3240.0,43.0,0.0,2.0,0.0,86311.2
3241.0,50.0,0.0,1.0,0.0,79343.25
3242.0,44.0,0.0,2.0,0.0,82082.28
3243.0,59.0,1.0,1.0,0.0,37269.2
3244.0,34.0,0.0,1.0,0.0,39415.3
3245.0,33.0,0.0,2.0,0.0,61246.45
3246.0,27.0,0.0,2.0,0.0,50890.61
3247.0,35.0,0.0,2.0,0.0,44124.0
3248.0,36.0,0.0,2.0,0.0,44563.62
3249.0,30.0,1.0,1.0,0.0,82635.07
3250.0,35.0,0.0,2.0,0.0,56448.48
3251.0,51.0,0.0,2.0,0.0,55162.01
3252.0,37.0,0.0,2.0,0.0,108535.27
3253.0,33.0,0.0,1.0,0.0,83116.56
3254.0,40.0,0.0,1.0,0.0,88262.0
3255.0,36.0,0.0,2.0,0.0,38413.2
3256.0,28.0,1.0,1.0,0.0,38350.8
3257.0,26.0,0.0,1.0,0.0,44532.0
3258.0,37.0,0.0,2.0,0.0,59387.0
3259.0,33.0,0.0,2.0,0.0,49224.04
3260.0,30.0,0.0,2.0,0.0,40452.0
3261.0,30.0,0.0,2.0,0.0,37250.83
3262.0,34.0,0.0,2.0,0.0,40452.0
3263.0,34.0,0.0,2.0,0.0,52028.89
3264.0,31.0,0.0,1.0,0.0,44128.31
3265.0,61.0,0.0,1.0,0.0,48221.99
3266.0,27.0,0.0,2.0,0.0,46349.23
3267.0,28.0,0.0,1.0,0.0,48162.0
3268.0,36.0,0.0,2.0,,52162.0
3269.0,32.0,0.0,2.0,0.0,47792.55
3270.0,26.0,0.0,2.0,0.0,48889.76
3271.0,34.0,0.0,2.0,0.0,83362.0
3272.0,29.0,0.0,2.0,0.0,48908.89
3273.0,33.0,0.0,2.0,0.0,43162.0
3274.0,32.0,0.0,1.0,0.0,53528.4
3275.0,56.0,0.0,2.0,0.0,47898.0
3276.0,45.0,0.0,2.0,0.0,56262.0
3277.0,42.0,1.0,1.0,0.0,55157.2
3278.0,29.0,0.0,1.0,0.0,40763.6
3279.0,32.0,0.0,1.0,0.0,44291.28
3280.0,26.0,0.0,1.0,0.0,42162.0
3281.0,30.0,0.0,2.0,0.0,52162.0
3282.0,36.0,0.0,2.0,0.0,52162.0
3283.0,35.0,0.0,2.0,0.0,45662.0
3284.0,32.0,0.0,2.0,,40474.83
3285.0,47.0,0.0,1.0,0.0,120777.0
3286.0,32.0,0.0,2.0,0.0,80840.17
3287.0,35.0,0.0,2.0,0.0,35539.07
3288.0,28.0,0.0,1.0,0.0,60162.0
3289.0,44.0,0.0,1.0,0.0,33234.0
3290.0,32.0,0.0,1.0,0.0,35552.4
3291.0,36.0,0.0,2.0,0.0,49709.81
3292.0,39.0,0.0,1.0,0.0,85050.48
3293.0,32.0,0.0,2.0,0.0,49683.33
3294.0,39.0,0.0,1.0,0.0,61362.0
3295.0,29.0,1.0,1.0,0.0,62758.77
3296.0,29.0,0.0,1.0,0.0,56362.0
3297.0,54.0,0.0,1.0,0.0,90162.0
3298.0,31.0,0.0,1.0,,34914.99
3299.0,27.0,0.0,2.0,0.0,43693.0
3300.0,47.0,0.0,2.0,0.0,72997.14
3301.0,42.0,0.0,1.0,1.0,39995.71
3302.0,31.0,1.0,1.0,0.0,58262.0
3303.0,53.0,0.0,1.0,0.0,40725.8
3304.0,34.0,0.0,1.0,0.0,79908.66
3305.0,33.0,0.0,1.0,0.0,50548.78
3306.0,40.0,0.0,1.0,0.0,42205.2
3307.0,33.0,1.0,2.0,0.0,86862.0
3308.0,36.0,0.0,1.0,0.0,77162.0
3309.0,28.0,1.0,1.0,0.0,35907.37
3310.0,37.0,0.0,1.0,0.0,44563.62
3311.0,31.0,1.0,1.0,0.0,44563.62
3312.0,35.0,0.0,1.0,0.0,59219.29
3313.0,27.0,0.0,1.0,0.0,52504.08
3314.0,35.0,0.0,1.0,0.0,39392.49
3315.0,27.0,0.0,1.0,0.0,41762.0
3316.0,32.0,1.0,2.0,1.0,93392.24
3317.0,37.0,0.0,2.0,0.0,37605.6
3318.0,28.0,0.0,2.0,0.0,79459.85
3319.0,28.0,0.0,2.0,0.0,69527.44
3320.0,36.0,0.0,2.0,0.0,70950.0
3321.0,28.0,0.0,1.0,0.0,59744.4
3322.0,29.0,0.0,1.0,0.0,50212.0
3323.0,33.0,0.0,1.0,0.0,20162.0
3324.0,27.0,0.0,1.0,0.0,44993.0
3325.0,30.0,0.0,2.0,0.0,47662.0
3326.0,34.0,0.0,2.0,0.0,44893.34
3327.0,32.0,0.0,2.0,0.0,45675.86
3328.0,28.0,0.0,2.0,1.0,36912.0
3329.0,28.0,1.0,2.0,0.0,36375.55
3330.0,40.0,0.0,2.0,0.0,19542.0
3331.0,35.0,0.0,1.0,0.0,56362.0
3332.0,28.0,0.0,1.0,0.0,49535.43
3333.0,27.0,0.0,2.0,,36734.1
3334.0,31.0,1.0,1.0,0.0,68147.23
3335.0,33.0,0.0,2.0,0.0,76765.02
3336.0,32.0,0.0,1.0,0.0,57486.0
3337.0,26.0,0.0,1.0,0.0,45840.76
3338.0,38.0,0.0,2.0,0.0,32367.58
3339.0,27.0,0.0,2.0,0.0,61062.0
3340.0,35.0,1.0,2.0,0.0,61487.46
3341.0,27.0,0.0,1.0,0.0,36912.0
3342.0,34.0,0.0,2.0,0.0,39789.0
3343.0,36.0,1.0,1.0,0.0,56818.23
3344.0,33.0,1.0,1.0,0.0,56823.0
3345.0,33.0,0.0,2.0,0.0,40535.9
3346.0,29.0,0.0,2.0,0.0,37455.64
3347.0,35.0,0.0,2.0,0.0,49683.33
3348.0,37.0,0.0,2.0,0.0,49706.56
3349.0,28.0,1.0,2.0,1.0,18612.0
3350.0,32.0,0.0,2.0,1.0,62726.57
3351.0,51.0,0.0,2.0,,52162.0
3352.0,27.0,1.0,1.0,,46572.0
3353.0,43.0,0.0,2.0,0.0,22447.34
3354.0,48.0,0.0,2.0,0.0,19265.61
3355.0,36.0,0.0,2.0,0.0,20218.83
3356.0,44.0,0.0,2.0,0.0,19636.42
