TotalComp,Log10 TotalComp,Name,Company,Industry,Net Sales,Net income ($ Million),Percent stock owned,Full Title,Sex,Age,SP Industry Code,SP Code,SIC,SIC Desc
2501804.0,6.398253282554551,Scott McNealy,SUN MICROSYSTEMS INC,IT,11434000000.0,-3429.0,1.54,"chairman, president  & CEO",MALE,48.0,4520.0,45.0,3571.0,ELECTRONIC COMPUTERS
2376664.0,6.375967787844993,George Roche,PRICE (T. ROWE) GROUP,Financial,1001030000.0,227.487,2.27,chairman & president,MALE,62.0,4020.0,40.0,6282.0,INVESTMENT ADVICE
500431.0,5.699344204922127,"James Seneff, Jr.",COMML NET LEASE RLTY INC,Financial,108812000.0,53.473,4.51,chairman & CEO,MALE,57.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
871114.0,5.940074993505037,Steven Ballmer,MICROSOFT CORP,IT,32187000000.0,9993.0,3.8,CEO,MALE,47.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
4681248.0,6.670361649497128,Cristobal Conde,SUNGARD DATA SYSTEMS INC,IT,2955252000.0,370.31,,president & CEO,MALE,44.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
3314594.0,6.520430339872609,Steven Raymund,TECH DATA CORP,IT,17406340000.0,104.147,3.2,chairman & CEO,MALE,48.0,4520.0,45.0,5045.0,COMPUTERS & SOFTWARE-WHSL
1327974.0,6.1231895721953515,Michael Ferrara,X-RITE INC,IT,117144000.0,5.481,,CEO,MALE,61.0,4520.0,45.0,3861.0,PHOTOGRAPHIC EQUIP & SUPPLY
1973055.0,6.2951391916199455,T. Rodgers,CYPRESS SEMICONDUCTOR CORP,IT,836756000.0,-5.331,0.75,president & CEO,MALE,56.0,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
6978756.000000001,6.843778014244231,"Robert Swanson, Jr.",LINEAR TECHNOLOGY CORP,IT,606573000.0,236.591,,chairman & CEO,MALE,65.0,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
15376821.0,7.18686655881633,Henri Termeer,GENZYME CORP,Health,1713871000.0,-67.592,0.3,CEO,MALE,58.0,3520.0,35.0,2836.0,"BIOLOGICAL PDS,EX DIAGNSTICS"
804364.0,5.905452625138015,John Castello,XOMA LTD,Health,24412000.0,-58.653,0.09,"chairman, president & CEO",MALE,67.0,3520.0,35.0,2836.0,"BIOLOGICAL PDS,EX DIAGNSTICS"
431039.0,5.6345165664914205,J. Brock,ASTEC INDUSTRIES INC,Industrial,426613000.0,-28.964,13.48,chairman & president,MALE,65.0,2010.0,20.0,3531.0,CONSTRUCTION MACHINERY & EQ
982668.0,5.992406813740332,Clarence Werner,WERNER ENTERPRISES INC,Industrial,1457766000.0,73.727,28.14,chairman & CEO,MALE,66.0,2030.0,20.0,4213.0,"TRUCKING, EXCEPT LOCAL"
3363231.0,6.526756697400862,Joseph Vumbacco,HEALTH MANAGEMENT ASSOC,Health,2560576000.0,283.424,,president & CEO,MALE,58.0,3510.0,35.0,8062.0,GEN MED & SURGICAL HOSPITALS
3979442.0,6.599822179282133,Alex Yemenidjian,METRO GOLDWYN MAYER INC,Discretionary,1883027000.0,-161.761,0.04,chairman & CEO,MALE,48.0,2540.0,25.0,7812.0,"MOTION PIC, VIDEOTAPE PRODTN"
6959014.0,6.842547710200522,Jeffrey Bleustein,HARLEY-DAVIDSON INC,Discretionary,4903733000.0,760.928,,chairman & CEO,MALE,64.0,2510.0,25.0,3751.0,"MOTORCYCLES,BICYCLES & PARTS"
1768590.0,6.247627165088761,Jerry Atkin,SKYWEST INC,Industrial,888026000.0,66.787,3.2,"chairman, president & CEO",MALE,55.0,2030.0,20.0,4512.0,"AIR TRANSPORT, SCHEDULED"
23905487.0,7.37849759552222,Robert Toll,TOLL BROTHERS INC,Discretionary,2774260000.0,259.82,15.48,chairman & CEO,MALE,63.0,2520.0,25.0,1531.0,OPERATIVE BUILDERS
295115.0,5.46999128422605,Michael Hayes,FREDS INC,Discretionary,1302650000.0,33.721,6.48,chairman & CEO,MALE,62.0,2550.0,25.0,5331.0,VARIETY STORES
2749824.0,6.439304898093948,Michael Fleisher,GARTNER INC,IT,858446000.0,23.693,0.1,CEO,MALE,39.0,4510.0,45.0,8700.0,"ENGR,ACC,RESH,MGMT,REL SVCS"
1468646.0,6.166917126781575,Patrick O'Keefe,WATTS WATER TECHNOLOGIES INC,Industrial,705651000.0,33.362,,president & CEO,MALE,51.0,2010.0,20.0,3490.0,MISC FABRICATED METAL PRODS
3250500.0,6.511950170375498,Dwight Schar,NVR INC,Discretionary,3687172000.0,419.791,8.6,"chairman, president & CEO",MALE,62.0,2520.0,25.0,1531.0,OPERATIVE BUILDERS
1848124.0,6.266731106878187,Bruce Chizen,ADOBE SYSTEMS INC.,IT,1294749000.0,266.344,,president & CEO,MALE,48.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
826359.0,5.917168761421199,Richard Hochhauser,HARTE HANKS INC,Discretionary,944576000.0,87.362,0.35,president & CEO,MALE,59.0,2540.0,25.0,7331.0,DIRECT MAIL ADVERTISING SVCS
661964.0,5.820834371574935,Andrew Galef,MAGNETEK INC,Industrial,201782000.0,-34.844,2.81,"chairman, president & CEO",MALE,70.0,2010.0,20.0,3612.0,"PWR,DISTR,SPECL TRANSFORMERS"
1232448.0,6.090768604387827,Peter Gyenes,ASCENTIAL SOFTWARE CORP,IT,185586000.0,15.805,0.11,chairman & CEO,MALE,58.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
4238223.0,6.627183803984386,Leslie Muma,FISERV INC,IT,3017870000.0,315.012,,president & CEO,MALE,59.0,4510.0,45.0,7374.0,"CMP PROCESSING,DATA PREP SVC"
1400152.0,6.1461751850910655,Michael Patrick,CARMIKE CINEMAS INC,Discretionary,493085000.0,107.378,,"chairman, president & CEO",MALE,53.0,2540.0,25.0,7830.0,MOTION PICTURE THEATERS
809116.0,5.908010789286514,Robert Bishop,SILICON GRAPHICS INC,IT,961748000.0,-129.704,1.96,chairman,MALE,61.0,4520.0,45.0,3571.0,ELECTRONIC COMPUTERS
27204194.0,7.43463586324917,Bruce Karatz,KB HOME,Discretionary,5850554000.0,370.764,1.99,chairman & CEO,MALE,58.0,2520.0,25.0,1531.0,OPERATIVE BUILDERS
747150.0,5.873407800788065,M. Jacobs,THERAGENICS CORP,Health,35580000.0,-0.312,0.65,president & CEO,FEMALE,53.0,3510.0,35.0,2834.0,PHARMACEUTICAL PREPARATIONS
7166455.0,6.855304378169495,Thomas Watjen,UNUMPROVIDENT CORP,Financial,9991600000.0,-386.4,,president & CEO,MALE,49.0,4030.0,40.0,6321.0,ACCIDENT & HEALTH INSURANCE
428701.0,5.632154496559327,David Burt,JL HALSEY CORP,,0.0,0.878,15.2,"president, CEO, treasurer, & secretary",MALE,40.0,0.0,0.0,9995.0,NON-OPERATING ESTABLISHMENTS
7932404.0,6.8994048248603725,Lowry Kline,COCA-COLA ENTERPRISES,Staples,17330000000.0,676.0,,chairman & CEO,MALE,63.0,3020.0,30.0,2086.0,"BTLD & CAN SOFT DRINKS,WATER"
3917959.0,6.593059886950467,Bernard Girod,HARMAN INTERNATIONAL INDS,Discretionary,2228519000.0,105.428,0.36,vice chairman & CEO,MALE,61.0,2520.0,25.0,3651.0,HOUSEHOLD AUDIO & VIDEO EQ
3428884.0,6.535152793072936,Parker Kennedy,FIRST AMERICAN CORP/CA,Financial,6140825000.0,451.022,4.25,"chairman, president & CEO",MALE,56.0,4030.0,40.0,6361.0,TITLE INSURANCE
1056000.0,6.0236639181977925,Gerald Shreiber,J & J SNACK FOODS CORP,Staples,364567000.0,19.902,23.53,"chairman, president & CEO",MALE,62.0,3020.0,30.0,2050.0,BAKERY PRODUCTS
300000.0,5.477121254719662,Russell Gerdin,HEARTLAND EXPRESS INC,Industrial,405116000.0,57.221,38.9,"chairman, president & CEO",MALE,62.0,2030.0,20.0,4213.0,"TRUCKING, EXCEPT LOCAL"
1090374.0,6.037575487185427,Neal Patterson,CERNER CORP,Health,839587000.0,42.791,10.42,chairman & CEO,MALE,54.0,3510.0,35.0,7373.0,CMP INTEGRATED SYS DESIGN
4126189.0,6.615549116942313,"Robert McKnight, Jr.",QUIKSILVER INC,Discretionary,975005000.0,58.516,2.05,chairman & CEO,MALE,50.0,2520.0,25.0,2320.0,"MENS,BOYS FRNSH, WORK CLTHNG"
9284025.999999998,6.967736348031264,Kobi Alexander,COMVERSE TECHNOLOGY INC,IT,765892000.0,-5.386,0.1,chairman & CEO,MALE,51.0,4520.0,45.0,3661.0,TELE & TELEGRAPH APPARATUS
2693054.0,6.430245061791346,Edward Schmitt,GEORGIA GULF CORP,Materials,1444483000.0,12.495,0.52,"chairman, president & CEO",MALE,57.0,1510.0,15.0,2810.0,INDL INORGANIC CHEMICALS
1370030.0,6.136730077150426,Dean Foate,PLEXUS CORP,IT,807837000.0,-67.978,,president & CEO,MALE,45.0,4520.0,45.0,3672.0,PRINTED CIRCUIT BOARDS
2532583.0,6.403563687339847,John Hanson,JOY GLOBAL INC,Industrial,1215966000.0,18.516,,"chairman, president & CEO",MALE,62.0,2010.0,20.0,3532.0,"MNG MACHY, EQ, EX OIL FIELD"
2325920.0,6.366594773094042,Gary Mulloy,ADVO INC,Discretionary,1163113000.0,49.544,0.29,chairman & CEO,MALE,58.0,2540.0,25.0,7331.0,DIRECT MAIL ADVERTISING SVCS
2509770.0,6.399633923748907,Daniel Feehan,CASH AMERICA INTL INC,Financial,437677000.0,30.036,0.83,president & CEO,MALE,53.0,4020.0,40.0,5900.0,MISCELLANEOUS RETAIL
949457.0,5.977475300736444,James Blanchard,SYNOVUS FINANCIAL CP,Financial,2430821000.0,388.925,0.49,CEO,MALE,62.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
952368.0,5.978804794484944,William Garrett,DELTA WOODSIDE INDUSTRIES,Discretionary,177193000.0,-4.616,1.8,president & CEO,MALE,62.0,2520.0,25.0,2211.0,"BRDWOVEN FABRIC MILL, COTTON"
784794.0,5.894755674064996,"William Reed, Jr.",NATIONAL COMMERCE FINANCIAL,Financial,1479540000.0,311.674,,president & CEO,MALE,57.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
2183966.0,6.339245872985391,Robert Nugent,JACK IN THE BOX INC,Discretionary,2058290000.0,73.618,1.36,chairman & CEO,MALE,62.0,2530.0,25.0,5812.0,EATING PLACES
3710760.0,6.569462866489381,Michael Young,YORK INTERNATIONAL CORP,Industrial,4076054000.0,-3.998,0.14,CEO,MALE,,2010.0,20.0,3585.0,"AIR-COND,HEATING,REFRIG EQ"
7163410.0,6.855119808849785,Michael Perry,INDYMAC BANCORP INC,Financial,992743000.0,171.303,0.28,chairman & CEO,MALE,41.0,4010.0,40.0,6162.0,MORTGAGE BANKERS & LOAN CORR
622471.0,5.794119123103756,Daniel Del Rosario,PHOTRONICS INC,IT,348884000.0,-48.162,,CEO,MALE,,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
968850.0,5.986256543598831,Douglas Becker,LAUREATE EDUCATION INC,Industrial,472806000.0,46.135,0.48,chairman & CEO,MALE,38.0,2020.0,20.0,8200.0,EDUCATIONAL SERVICES
1442225.0,6.1590330194927905,Jonathan Ornstein,MESA AIR GROUP INC,Industrial,599990000.0,27.961,0.39,CEO,MALE,46.0,2030.0,20.0,4512.0,"AIR TRANSPORT, SCHEDULED"
1893149.0,6.277184796389177,Arthur Shorin,TOPPS CO INC,Staples,297338000.0,12.695,5.63,"chairman, president & CEO",MALE,68.0,3010.0,30.0,2750.0,COMMERCIAL PRINTING
1302232.0,6.114688363144703,"Wade Roberts, Jr.",C&D TECHNOLOGIES INC,Industrial,324824000.0,14.891,0.13,president & CEO,MALE,57.0,2010.0,20.0,3690.0,"MISC ELEC MACHY,EQ,SUPPLIES"
7509881.0,6.875633055319373,Glenn Renwick,PROGRESSIVE CORP-OHIO,Financial,11880500000.0,1255.4,,president & CEO,MALE,48.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
1370265.0,6.1368045648997365,Jonathan Michael,RLI CORP,Financial,519885999.99999994,71.291,0.55,president & CEO,MALE,50.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
4030883.0,6.605400192548532,Bruce Downey,BARR PHARMACEUTICALS INC,Health,902864000.0,167.566,0.39,chairman & CEO,MALE,55.0,3520.0,35.0,2834.0,PHARMACEUTICAL PREPARATIONS
2224820.0,6.347294879960111,Thian Tan,KOMAG INC,IT,438292000.0,36.04,,CEO,MALE,55.0,4520.0,45.0,3695.0,"MAGNETC,OPTIC RECORDNG MEDIA"
421338.0,5.6246306294237565,Ronald Duncan,GENERAL COMMUNICATION  -CL A,Telecom,390797000.0,15.542,2.23,president & CEO,MALE,51.0,5010.0,50.0,4813.0,PHONE COMM EX RADIOTELEPHONE
2883712.0,6.459951884668621,R. Martin,SAKS INC,Discretionary,6055055000.0,82.827,1.71,chairman & CEO,MALE,52.0,2550.0,25.0,5311.0,DEPARTMENT STORES
1250558.0,6.097103838806077,Edward Wristen,FIRST HEALTH GROUP CORP,Health,893854000.0,152.734,0.31,president & chief executive officer,MALE,52.0,3510.0,35.0,6411.0,"INS AGENTS,BROKERS & SERVICE"
346562.0,5.539780941254256,John Stanik,CALGON CARBON CORP,Materials,278322000.0,4.485,,president & CEO,MALE,50.0,1510.0,15.0,2810.0,INDL INORGANIC CHEMICALS
499235.0,5.698305024939648,Thomas Duff,WELLMAN INC,Materials,1109275000.0,-96.585,1.43,chairman & CEO,MALE,56.0,1510.0,15.0,2820.0,"PLASTC,SYNTH MATLS;EX GLASS"
5460774.000000001,6.737254203163648,H. Bingham,CADENCE DESIGN SYSTEMS INC,IT,1119484000.0,-17.566,,president & CEO,MALE,58.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
8049740.999999999,6.905781907190185,Micky Arison,CARNIVAL CORP,Discretionary,6718000000.0,1194.0,33.81,chairman & CEO,MALE,54.0,2530.0,25.0,4400.0,WATER TRANSPORTATION
963157.0,5.983697085334452,Thomas Hefner,DUKE REALTY CORP,Financial,793456000.0,199.232,0.97,chairman & CEO,MALE,57.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
1852293.0,6.2677096854876275,Lee Roberts,FILENET CORP,IT,364505000.0,10.92,,chairman & CEO,MALE,51.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
852469.0,5.930678594850777,Larry Kirk,HANCOCK FABRICS INC,Discretionary,443605000.0,17.428,1.46,chairman & CEO,MALE,57.0,2550.0,25.0,5940.0,MISC SHOPPING GOODS STORES
8202218.999999999,6.9139313608087924,Jeffrey Swartz,TIMBERLAND CO  -CL A,Discretionary,1342123000.0,117.879,0.47,president & CEO,MALE,44.0,2520.0,25.0,3140.0,"FOOTWEAR, EXCEPT RUBBER"
11365906.0,7.055604059956985,"Joseph Brown, Jr.",MBIA INC,Financial,1467325000.0,813.585,,chairman & CEO,MALE,55.0,4030.0,40.0,6351.0,SURETY INSURANCE
3383933.0,6.5294217556618,Stanley Zax,ZENITH NATIONAL INSURANCE CP,Financial,849335000.0,67.0,1.5,chairman & president,MALE,66.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
2195136.0,6.341461432195379,Eugene Corasanti,CONMED CORP,Health,497130000.0,32.082,1.02,chairman & CEO,MALE,73.0,3510.0,35.0,3845.0,ELECTROMEDICAL APPARATUS
5793032.0,6.7629059274952645,Michael Kowalski,TIFFANY & CO,Discretionary,2000045000.0,215.517,0.11,chairman & CEO,MALE,52.0,2550.0,25.0,5944.0,JEWELRY STORES
1538894.0,6.1872087063808525,John Miles II,DENTSPLY INTERNATL INC,Health,1570925000.0,174.183,,chairman & CEO,MALE,62.0,3510.0,35.0,3843.0,DENTAL EQUIPMENT & SUPPLIES
772000.0,5.8876173003357355,Don Ingram,IMCO RECYCLING INC,Materials,892015000.0,4.971,11.49,president & CEO,MALE,,1510.0,15.0,3341.0,"SEC SMELT,REFIN NONFER METAL"
34355902.0,7.53600135524864,Sumner Redstone,VIACOM INC  -CL B,Discretionary,26585301000.0,1416.9,3.32,chairman & CEO,MALE,80.0,2540.0,25.0,4833.0,TELEVISION BROADCAST STATION
4974961.0,6.696789680548843,Thomas Grudnowski,FAIR ISAAC CORP,IT,629295000.0,107.157,0.03,president & CEO,MALE,53.0,4510.0,45.0,7373.0,CMP INTEGRATED SYS DESIGN
959000.0,5.981818607170663,James Mack,CAMBREX CORP,Materials,410644000.0,-54.063,1.44,"chairman, president & CEO",MALE,66.0,1510.0,15.0,2833.0,"MEDICINAL CHEMS,BOTANICL PDS"
10274728.0,7.011770333743955,David Pottruck,SCHWAB (CHARLES) CORP,Financial,4311000000.0,472.0,0.45,CEO,MALE,55.0,4020.0,40.0,6211.0,SECURITY BROKERS & DEALERS
5693185.000000001,6.75535529643648,Joseph Gromek,WARNACO GROUP INC,Discretionary,1374421000.0,2360.423,,president & CEO,MALE,57.0,2520.0,25.0,2320.0,"MENS,BOYS FRNSH, WORK CLTHNG"
3604384.0,6.556831053171954,Burton Tansky,NEIMAN-MARCUS GROUP INC,Discretionary,3098124000.0,109.303,0.39,president & CEO,MALE,65.0,2550.0,25.0,5311.0,DEPARTMENT STORES
2080219.0,6.318109058753564,Frank Schmeler,ALBANY INTL CORP  -CL A,Industrial,868972000.0,54.055,0.11,chairman & CEO,MALE,65.0,2010.0,20.0,2221.0,"BRDWOVN FABRIC MAN MADE,SILK"
966349.0,5.985134001571929,Babette Heimbuch,FIRSTFED FINANCIAL CORP/CA,Financial,252622000.0,64.475,2.14,chairman & CEO,FEMALE,56.0,4010.0,40.0,6035.0,"SAVINGS INSTN,FED CHARTERED"
1499712.0,6.176007866509215,Lawrence Washow,AMCOL INTERNATIONAL CORP,Materials,363966000.0,28.865,2.23,president & CEO,MALE,50.0,1510.0,15.0,1400.0,"MNG, QUARRY NONMTL MINERALS"
1674170.0,6.223799555397586,Robert Lowder,COLONIAL BANCGROUP,Financial,908257000.0,149.927,4.84,chairman & CEO,MALE,61.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
384953.0,5.5854077085041665,Willard Oberton,FASTENAL CO,Industrial,994928000.0,84.12,,president & CEO,MALE,45.0,2010.0,20.0,5200.0,"BLDG MATL,HARDWR,GARDEN-RETL"
3611875.0,6.557732711810457,David Payne,WESTAMERICA BANCORPORATION,Financial,268575000.0,95.063,2.04,"chairman, president & CEO",MALE,48.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
18917948.0,7.276874027382521,John Gifford,MAXIM INTEGRATED PRODUCTS,IT,1153219000.0,309.601,0.72,"chairman, president & CEO",MALE,62.0,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
5627752.999999999,6.750335028156625,Thomas Tiller,POLARIS INDS INC,Discretionary,1605869000.0,110.929,0.5,president & CEO,MALE,42.0,2520.0,25.0,3790.0,MISC TRANSPORTATION EQUIP
1800987.0,6.255510577978533,John Daane,ALTERA CORP,IT,827207000.0,155.125,,president & CEO,MALE,40.0,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
3032388.0,6.481784769347273,Scott Sheffield,PIONEER NATURAL RESOURCES CO,Energy,1298647000.0,410.592,,president & CEO,MALE,51.0,1010.0,10.0,1311.0,CRUDE PETROLEUM & NATURAL GS
4284202.0,6.631869939614798,Douglas Pertz,IMC GLOBAL INC,Materials,2190600000.0,-135.4,0.44,chairman & CEO,MALE,49.0,1510.0,15.0,2870.0,AGRICULTURAL CHEMICALS
3669471.0,6.564603459799717,Jeffrey Joerres,MANPOWER INC/WI,Industrial,12184500000.0,137.7,,"chairman, president & CEO",MALE,44.0,2020.0,20.0,7363.0,HELP SUPPLY SERVICES
550000.0,5.740362689494243,Joe Corvin,OREGON STEEL MILLS INC,Materials,723297000.0,-125.949,,president & CEO,MALE,,1510.0,15.0,3312.0,STEEL WORKS & BLAST FURNACES
1959906.0,6.292235242448177,James Liken,RESPIRONICS INC,Health,629817000.0,46.581,0.41,president & CEO,MALE,54.0,3510.0,35.0,3842.0,"ORTHO,PROSTH,SURG APPL,SUPLY"
1734050.0,6.2390616158685805,William Ruprecht,SOTHEBY'S HOLDINGS  -CL A,Industrial,319599000.0,-20.656,,president & CEO,MALE,48.0,2020.0,20.0,7389.0,"BUSINESS SERVICES, NEC"
13209970.0,7.1209018313276795,J. Lanni,MGM MIRAGE,Discretionary,3908816000.0,243.697,,chairman & CEO,MALE,61.0,2530.0,25.0,7990.0,MISC AMUSEMENT & REC SERVICE
2958769.0,6.4711110598069865,Phillip Frost,IVAX CORP,Health,1420339000.0,121.251,15.58,CEO,MALE,67.0,3520.0,35.0,2834.0,PHARMACEUTICAL PREPARATIONS
1072429.0,6.030368549407901,Dennis Horowitz,WOLVERINE TUBE INC,Industrial,596324000.0,-40.621,0.58,"chairman, president & CEO",MALE,57.0,2010.0,20.0,3350.0,ROLLING & DRAW NONFER METAL
1784800.0,6.251589557275781,"Martin Vaughan, III",HILB ROGAL & HOBBS CO,Financial,563647000.0,74.954,,chairman & CEO,MALE,57.0,4030.0,40.0,6411.0,"INS AGENTS,BROKERS & SERVICE"
5695333.0,6.755519121889131,A. Myers,WASTE MANAGEMENT INC,Industrial,11574000000.0,630.0,,"chairman, president & CEO",MALE,63.0,2020.0,20.0,4953.0,REFUSE SYSTEMS
16829109.0,7.226061123306382,Michael Dell,DELL INC,IT,41444000000.0,2645.0,9.35,chairman & CEO,MALE,39.0,4520.0,45.0,3571.0,ELECTRONIC COMPUTERS
4716103.0,6.673583281546705,Kenneth Lowe,EW SCRIPPS  -CL A,Discretionary,1874845000.0,270.815,,president & CEO,MALE,53.0,2540.0,25.0,4833.0,TELEVISION BROADCAST STATION
1047027.0,6.019957881105603,"Rodger Dowdell, Jr.",AMERICAN PWR CNVRSION,Industrial,1464798000.0,176.938,6.22,"chairman, president & CEO",MALE,54.0,2010.0,20.0,3620.0,ELECTRICAL INDL APPARATUS
12852927.0,7.109002040912021,James Moffett,FREEPRT MCMOR COP&GLD  -CL B,Materials,2212165000.0,181.66,0.69,chairman,MALE,65.0,1510.0,15.0,1000.0,METAL MINING
779630.0,5.891888542328319,Richard Hill,NOVELLUS SYSTEMS INC,IT,925070000.0,-67.814,,chairman & CEO,MALE,52.0,4530.0,45.0,3559.0,"SPECIAL INDUSTRY MACHY, NEC"
5539365.0,6.743459982634183,Bruce Nelson,OFFICE DEPOT INC,Discretionary,12358566000.0,276.295,,chairman & CEO,MALE,59.0,2550.0,25.0,5940.0,MISC SHOPPING GOODS STORES
554759.0,5.7441043566338905,Albert Sisto,PHOENIX TECHNOLOGIES LTD,IT,85408000.0,-26.654,0.19,president & CEO,MALE,54.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1251233.0,6.097338189942842,James Christmas,KCS ENERGY INC,Energy,164827000.0,68.592,2.27,chairman & CEO,MALE,56.0,1010.0,10.0,1311.0,CRUDE PETROLEUM & NATURAL GS
3952253.0,6.596844737784776,Steven Hilton,MERITAGE CORP,Discretionary,1471001000.0,94.406,8.21,co-chairman & co-CEO,MALE,42.0,2520.0,25.0,1531.0,OPERATIVE BUILDERS
850092.0,5.929465929161604,Steven Leer,ARCH COAL INC,Materials,1480714000.0,16.686,,president & CEO,MALE,51.0,1510.0,15.0,1220.0,"BITUMINOUS COAL, LIGNITE MNG"
3275124.0,6.515227747532774,Ira Lampert,CONCORD CAMERA CORP,Discretionary,189783000.0,6.403,3.35,"chairman, president & CEO",MALE,58.0,2520.0,25.0,3861.0,PHOTOGRAPHIC EQUIP & SUPPLY
683184.0,5.834537686730892,Herbert Kurz,PRESIDENTIAL LIFE CORP,Financial,344294000.0,31.285,26.8,CEO,MALE,84.0,4030.0,40.0,6311.0,LIFE INSURANCE
22142704.000000004,7.345230654508972,William Berkley,BERKLEY (W R) CORP,Financial,3630108000.0,337.22,11.01,chairman & CEO,MALE,58.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
1411011.0,6.149530399452916,"John Schiff, Jr.",CINCINNATI FINANCIAL CORP,Financial,3181000000.0,374.0,6.7,president & CEO,MALE,60.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
1901896.0,6.2791867650404045,Dan Carmichael,OHIO CASUALTY CORP,Financial,1669600000.0,75.8,0.12,president & CEO,MALE,59.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
3123475.0,6.494638034243782,Aldo Zucaro,OLD REPUBLIC INTL CORP,Financial,3285700000.0,459.8,,president & CEO,MALE,64.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
2176986.0,6.337855636141555,Elizabeth Davila,VISX INC/DE,Health,143905000.0,23.251,0.06,chairman & CEO,FEMALE,59.0,3510.0,35.0,3845.0,ELECTROMEDICAL APPARATUS
4966207.0,6.6960248177324715,Paul Bragg,PRIDE INTERNATIONAL INC,Energy,1689720000.0,-23.933,0.03,president & CEO,MALE,48.0,1010.0,10.0,1381.0,DRILLING OIL AND GAS WELLS
1654686.0,6.218715592428704,Robert Strauss,NOVEN PHARMACEUTICALS INC,Health,43166000.0,11.196,0.51,"chairman, president & CEO",MALE,62.0,3520.0,35.0,2834.0,PHARMACEUTICAL PREPARATIONS
4666245.0,6.668967537577045,J. Nichols,DEVON ENERGY CORP,Energy,7352000000.0,1747.0,,chairman & CEO,MALE,61.0,1010.0,10.0,1311.0,CRUDE PETROLEUM & NATURAL GS
899356.0,5.953931636373307,Richard Parod,LINDSAY MANUFACTURING CO,Industrial,163374000.0,12.887,0.03,president & CEO,MALE,50.0,2010.0,20.0,3523.0,FARM MACHINERY AND EQUIPMENT
5929094.0,6.772988335714787,Thomas Mac Mahon,LABORATORY CP OF AMER HLDGS,Health,2939400000.0,321.0,0.36,president & CEO,MALE,57.0,3510.0,35.0,8071.0,MEDICAL LABORATORIES
7305640.0,6.8636582676753015,Bobby Shackouls,BURLINGTON RESOURCES INC,Energy,4311000000.0,1201.0,,"chairman, president & CEO",MALE,53.0,1010.0,10.0,1311.0,CRUDE PETROLEUM & NATURAL GS
4476066.0,6.650896481615133,Richard Frank,CEC ENTERTAINMENT INC,Discretionary,654548000.0,70.795,0.61,CEO,MALE,56.0,2530.0,25.0,5812.0,EATING PLACES
6871640.999999999,6.83706046226212,John Wareham,BECKMAN COULTER INC,Health,2192500000.0,207.2,0.156,chairman & CEO,MALE,62.0,3510.0,35.0,3826.0,LAB ANALYTICAL INSTRUMENTS
7672692.0,6.884947764943184,Dan Smith,LYONDELL CHEMICAL CO,Materials,3801000000.0,-302.0,,president & CEO,MALE,57.0,1510.0,15.0,2860.0,INDUSTRIAL ORGANIC CHEMICALS
1949340.0,6.289887594502847,"Frank Jellinek, Jr.",APOGENT TECHNOLOGIES INC,Health,1097489000.0,-11.746,0.17,president & CEO,MALE,58.0,3510.0,35.0,3821.0,LAB APPARATUS AND FURNITURE
10220214.0,7.009459989540972,John Kanas,NORTH FORK BANCORPORATION,Financial,1255091000.0,396.365,1.41,"chairman, president & CEO",MALE,57.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
6790393.0,6.831894910185101,Barry Bycoff,NETEGRITY INC,IT,78444000.0,-4.23,1,"chairman, president & CEO",MALE,55.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
19379617.999999996,7.287345212233468,Gregory Parseghian,FEDERAL HOME LOAN MORTG CORP,Financial,,,,president & CEO,MALE,,4010.0,40.0,6111.0,FEDERAL CREDIT AGENCIES
18899596.000000004,7.276452520742242,William Greehey,VALERO ENERGY CORP,Energy,37968602000.0,621.5,1.13,chairman & CEO,MALE,67.0,1010.0,10.0,2911.0,PETROLEUM REFINING
